9.885901673926457E-01,-1.973235789641075E-01,3.040359244713731E-02
1.041064358446306E+00,4.505521297451537E-01,7.904802800009864E-02
8.998697547441055E-01,1.044314861805673E+00,1.151412450930488E-01
6.663747999351697E-01,1.515170592029933E+00,1.383025725915160E-01
3.824076727750093E-01,1.909536916123849E+00,1.537233191939233E-01
8.269821553045174E-02,2.230644804511757E+00,1.631961328892402E-01
-1.904685968328039E-01,2.471381205979600E+00,1.681145589808692E-01
-4.896346965547430E-01,2.694397737527355E+00,1.705923731258771E-01
-7.728839953949307E-01,2.874683599749247E+00,1.707265468084408E-01
-1.057478453399566E+00,3.030614132238896E+00,1.690518190276090E-01
-1.324317374834686E+00,3.156728843106098E+00,1.660364963266503E-01
-1.590873830259960E+00,3.265151584821780E+00,1.617570923181477E-01
-1.848039529940627E+00,3.354295794441820E+00,1.565078301935367E-01
-2.088041556937068E+00,3.424488623951684E+00,1.506606759091423E-01
-2.327030218958268E+00,3.482338030307044E+00,1.439520097765931E-01
-2.549767208239545E+00,3.525653390553719E+00,1.369102141846223E-01
-2.771306768845517E+00,3.558695925602193E+00,1.291447774252946E-01
-2.984298100749912E+00,3.581053268076869E+00,1.209446604827805E-01
-3.169513773483167E+00,3.593004748961872E+00,1.132026805784495E-01
-3.366851357739249E+00,3.598142092935672E+00,1.042829717520761E-01
-3.550324822672939E+00,3.596203596177417E+00,9.529318437865460E-02
-3.732529319116623E+00,3.589218661252999E+00,8.552536125610241E-02
-3.904028600932862E+00,3.588320472748184E+00,7.472732822294216E-02
-4.218900508735418E+00,3.433729307043411E+00,8.799704026159086E-02
-4.511096218616406E+00,3.236044854399908E+00,1.039596702777244E-01
-4.783243555264491E+00,3.040092389390159E+00,1.189683706815556E-01
-5.055608728439720E+00,2.833173414910412E+00,1.341732912656123E-01
-5.311343219275935E+00,2.629108730009111E+00,1.486353823702368E-01
-5.567932692706824E+00,2.414794930157869E+00,1.633364489665998E-01
-5.817066377784445E+00,2.197463260258536E+00,1.777995099999832E-01
-6.043647788137092E+00,1.991824358329639E+00,1.911192134593853E-01
-6.279204600143565E+00,1.769909179145804E+00,2.051372646758638E-01
-6.500882241445201E+00,1.553440905914235E+00,2.184907501910039E-01
-6.723734265556294E+00,1.328318988326907E+00,2.320746699952007E-01
-6.933642793204416E+00,1.109349474002041E+00,2.450175123082109E-01
-7.144868758989234E+00,8.821949391402819E-01,2.581876050730424E-01
-7.350586477358436E+00,6.543717765498690E-01,2.711559121204230E-01
-7.544666827837281E+00,4.334551388935320E-01,2.835193718779755E-01
-7.740291488908008E+00,2.048927863239548E-01,2.961081905318145E-01
-7.925063528925784E+00,-1.642264339880788E-02,3.081159482831646E-01
-8.111526917661019E+00,-2.451112692202862E-01,3.203493231888828E-01
-8.293672471036027E+00,-4.736782477117126E-01,3.324116264958001E-01
-8.454662373730086E+00,-6.799373747667335E-01,3.431650286250261E-01
-8.629193711262548E+00,-9.080091211115898E-01,3.549201141990502E-01
-8.794586340949639E+00,-1.128375667767407E+00,3.661521575399673E-01
-8.962101147376814E+00,-1.355682975708478E+00,3.776183636497059E-01
-9.121231609585220E+00,-1.575257331866750E+00,3.885911068092706E-01
-9.283328226043759E+00,-1.801874512379799E+00,3.998358450102140E-01
-9.370626139163701E+00,-2.084563015310752E+00,4.047919466993826E-01
-9.305316687033027E+00,-2.432156643096692E+00,3.982334507423931E-01
-9.235070370024987E+00,-2.789155903006419E+00,3.914217100247043E-01
-9.164372467477953E+00,-3.133386822426464E+00,3.847293967239512E-01
-9.088521810618298E+00,-3.487924399722140E+00,3.777039179600613E-01
-9.009877626851848E+00,-3.841265735319210E+00,3.705667065680529E-01
-8.936496865665386E+00,-4.159345167395291E+00,3.640261071444827E-01
-8.852725398213362E+00,-4.510267928997894E+00,3.566838058714403E-01
-8.769203808534286E+00,-4.848578876327969E+00,3.494811182589861E-01
-8.680452054801018E+00,-5.196777548378074E+00,3.419421645472540E-01
-8.592284653486603E+00,-5.532352647127428E+00,3.345576940881740E-01
-8.498918604427725E+00,-5.877634035410656E+00,3.268399946790695E-01
-8.403352640314202E+00,-6.221375331113869E+00,3.190384268415840E-01
-8.308868169836432E+00,-6.552532821084469E+00,3.114131473168888E-01
-8.209262975191045E+00,-6.893160245686045E+00,3.034603657029254E-01
-8.111055316890074E+00,-7.221264724632100E+00,2.956974920143116E-01
-8.007793976180539E+00,-7.558708590020070E+00,2.876114965091068E-01
-7.902818623379217E+00,-7.894524214387094E+00,2.794644349046739E-01
-7.806606339244098E+00,-8.196442199346121E+00,2.720568159028560E-01
-7.698623369931559E+00,-8.529163642143470E+00,2.638050203677792E-01
-7.592739733296546E+00,-8.849614392151738E+00,2.557723253664060E-01
-7.481978016733593E+00,-9.179168664069968E+00,2.474267742066974E-01
-7.373560427326606E+00,-9.496578408489086E+00,2.393101041813333E-01
-7.260335810972625E+00,-9.823022279710205E+00,2.308844486448220E-01
-7.145973031572008E+00,-1.014791577409896E+01,2.224228965285055E-01
-7.034283224528139E+00,-1.046087599709122E+01,2.142029453001185E-01
-6.917885167655874E+00,-1.078279339255217E+01,2.056792194903267E-01
-6.804346425699031E+00,-1.109292461832428E+01,1.974040179543709E-01
