-7.193671485977116E+00,5.707461819196415E+00,1.860848002594931E-01
-7.305693095259872E+00,5.574920623190517E+00,1.928513625005072E-01
-7.418811524292390E+00,5.435940805173885E+00,1.997740166239268E-01
-7.525695269995389E+00,5.299542232984985E+00,2.064035831178919E-01
-7.633437662296168E+00,5.156686066639367E+00,2.131803595290798E-01
-7.738399225305288E+00,5.011944986249284E+00,2.198796217422881E-01
-7.830786444886556E+00,4.879636547133767E+00,2.258630847232766E-01
-7.930370971709689E+00,4.731465965706581E+00,2.324088414334020E-01
-8.024012440819625E+00,4.586438476014503E+00,2.386636732035844E-01
-8.117924047153728E+00,4.434943899070834E+00,2.450418450641882E-01
-8.206023192976067E+00,4.286812072191953E+00,2.511299251930094E-01
-8.294157063260011E+00,4.132225239641731E+00,2.573321897503571E-01
-8.379319420846230E+00,3.976156431564593E+00,2.634421861470058E-01
-8.458885104949927E+00,3.823767189681361E+00,2.692652240476728E-01
-8.538138035423911E+00,3.664954002271029E+00,2.751884734569052E-01
-8.611945172231486E+00,3.510018976835221E+00,2.808275918785152E-01
-8.685209164717811E+00,3.348690560627568E+00,2.865570448919188E-01
-8.755400093956107E+00,3.186174278392246E+00,2.921851587325451E-01
-8.816144076249078E+00,3.038414598692207E+00,2.971810954134816E-01
-8.880442705667130E+00,2.873809520799638E+00,3.026116452282931E-01
-8.939700391736576E+00,2.713554679911639E+00,3.077657888405747E-01
-8.997855113069010E+00,2.547025250672250E+00,3.129856921523244E-01
-9.051144654436124E+00,2.385021271927168E+00,3.179328290112716E-01
-9.103110501358568E+00,2.216800430412759E+00,3.229361807218222E-01
-9.151916544205354E+00,2.047809682973956E+00,3.278274997819479E-01
-9.196130222090588E+00,1.883595221627532E+00,3.324526996239695E-01
-9.238694692019665E+00,1.713268880342159E+00,3.371194776254276E-01
-9.276858026151857E+00,1.547875437736530E+00,3.415255681818498E-01
-9.313161595762997E+00,1.376448250352523E+00,3.459630311607776E-01
-9.346278094115478E+00,1.204550345776908E+00,3.502821780324986E-01
-9.374370700830147E+00,1.043368220246485E+00,3.542149056686910E-01
-9.401309903467931E+00,8.707292820601693E-01,3.583011644023192E-01
-9.424339661599841E+00,7.033790622054389E-01,3.621394834014544E-01
-9.444994719292424E+00,5.302197059013785E-01,3.659847416674017E-01
-9.461946172491945E+00,3.624794852329634E-01,3.695877419009381E-01
-9.476328187895041E+00,1.890312996292725E-01,3.731886857098657E-01
-9.487530167424131E+00,1.552225824273314E-02,3.766642270980035E-01
-9.495347100502421E+00,-1.523945516400085E-01,3.799075399583811E-01
-9.500307064397280E+00,-3.258580671979153E-01,3.831342145060864E-01
-9.502095310703247E+00,-4.936242933279811E-01,3.861354938945898E-01
-9.500839059166122E+00,-6.668203132712818E-01,3.891102878274877E-01
-9.496436990395145E+00,-8.397941557630640E-01,3.919559760592249E-01
-9.489768571136970E+00,-9.957914871619401E-01,3.944153754601145E-01
-9.479410824837746E+00,-1.168187164535952E+00,3.970136716208710E-01
-9.466425147637496E+00,-1.334655997470572E+00,3.994034835009777E-01
-9.449957363346050E+00,-1.506245172451354E+00,4.017443755687385E-01
-9.431082238348683E+00,-1.671831892494282E+00,4.038842826114610E-01
-9.408557957488521E+00,-1.842403339461239E+00,4.059664262228301E-01
-9.382979895520599E+00,-2.012377332871142E+00,4.079166792055297E-01
-9.355336161152980E+00,-2.176248912484924E+00,4.096783847621003E-01
-9.323804447805808E+00,-2.344892197059520E+00,4.113687735286419E-01
-9.290435745051353E+00,-2.507380583549769E+00,4.128788779580443E-01
-9.253024534958952E+00,-2.674495611210730E+00,4.143085337163973E-01
-9.212653898895702E+00,-2.840759168494795E+00,4.156055254605314E-01
-9.173664760679813E+00,-2.990157005717960E+00,4.166625196075763E-01
-9.127718028485646E+00,-3.154656786823029E+00,4.177063979945984E-01
-9.080495208178027E+00,-3.312897806111296E+00,4.185899468048552E-01
-9.028872761603090E+00,-3.475382732743826E+00,4.193730301218856E-01
-8.976204481254706E+00,-3.631583590065198E+00,4.200050275532324E-01
-8.919005752739658E+00,-3.791868482339280E+00,4.205284126040994E-01
-8.859011330610677E+00,-3.950966177060797E+00,4.209200041157074E-01
-8.798314371543814E+00,-4.103758207931621E+00,4.211740062089872E-01
-8.732895477000081E+00,-4.260383874397007E+00,4.213068570385660E-01
-8.667001455395283E+00,-4.410696685294601E+00,4.213109602830213E-01
-8.596266521535389E+00,-4.564672233442476E+00,4.211862034966061E-01
-8.522873978950235E+00,-4.717235575970147E+00,4.209311493260023E-01
-8.454324871807636E+00,-4.853783700975981E+00,4.205883621637717E-01
-8.375954515792635E+00,-5.003540988086255E+00,4.200863246737527E-01
-8.297662886379895E+00,-5.147005602539586E+00,4.194775681877352E-01
-8.214261386005532E+00,-5.293701084994027E+00,4.187225733635049E-01
-8.131160529586875E+00,-5.434123179841506E+00,4.178704113333195E-01
-8.042854676107726E+00,-5.577593485125902E+00,4.168647680808032E-01
-7.952106888247206E+00,-5.719365022630264E+00,4.157325514326813E-01
-7.861995012787856E+00,-5.854910744175490E+00,4.145174364528367E-01
-7.766543656433473E+00,-5.993230229479927E+00,4.131382218619504E-01
-7.671943037151875E+00,-6.125365107913975E+00,4.116848208166110E-01
-7.571918188561112E+00,-6.260088401298752E+00,4.100609014996107E-01
-7.469619655639581E+00,-6.392929194023782E+00,4.083137010379438E-01
-7.371895115148991E+00,-6.515460910902754E+00,4.065677586833649E-01
-7.265300218180935E+00,-6.644554396050300E+00,4.045847081086155E-01
-7.160081637636863E+00,-6.767592165428622E+00,4.025507173539840E-01
-7.049263731128141E+00,-6.892745050361794E+00,4.003316748099937E-01
-6.940029631166250E+00,-7.011908957059370E+00,3.980714760618027E-01
-6.825134810994648E+00,-7.132995235664025E+00,3.956197866414597E-01
-6.708224720011164E+00,-7.251966782397113E+00,3.930512606038668E-01
-6.593204610335862E+00,-7.365057702403276E+00,3.904554463710957E-01
-6.472444922580946E+00,-7.479776688053406E+00,3.876596892166030E-01
-6.353775074847090E+00,-7.588696203678913E+00,3.848457158029708E-01
-6.229321121032918E+00,-7.699050739155807E+00,3.818267956347687E-01
-6.103048320744340E+00,-7.807147148700386E+00,3.786962024836759E-01
-5.987463414357802E+00,-7.902817017019598E+00,3.757724330439954E-01
-5.857837193372036E+00,-8.006539917943668E+00,3.724323962189858E-01
-5.730770217811093E+00,-8.104691796319132E+00,3.690971587389895E-01
-5.597834465454969E+00,-8.203789166422258E+00,3.655453485240659E-01
-5.467646322403023E+00,-8.297416767890178E+00,3.620077042984013E-01
-5.331568051864990E+00,-8.391792303120548E+00,3.582488245993830E-01
-5.193956242983505E+00,-8.483734312925575E+00,3.543864546841612E-01
-5.059363488237605E+00,-8.570373924435444E+00,3.505514779030778E-01
-4.918855420635578E+00,-8.657464885594548E+00,3.464889064521180E-01
-4.781538328249161E+00,-8.739367902757410E+00,3.424621430535247E-01
-4.638297933195646E+00,-8.821524402139140E+00,3.382045302174700E-01
-4.493733500797087E+00,-8.901142637184389E+00,3.338499135998171E-01
-4.362056216878345E+00,-8.970858433072831E+00,3.298341904459047E-01
-4.215093539252782E+00,-9.045596834222405E+00,3.252995235870392E-01
-4.071731570801705E+00,-9.115458918968574E+00,3.208231186670073E-01
-3.922456022383392E+00,-9.185084556450283E+00,3.161073797720952E-01
-3.776937800902333E+00,-9.249966432758027E+00,3.114582018128114E-01
-3.625519110044285E+00,-9.314412285023360E+00,3.065665335108738E-01
-3.473078562875041E+00,-9.376202598118127E+00,3.015877466911450E-01
-3.324626218452308E+00,-9.433457605888561E+00,2.966878544934883E-01
-3.170307875968499E+00,-9.489983127533469E+00,2.915420066191987E-01
-3.020121311777834E+00,-9.542120864909913E+00,2.864831240530338E-01
-2.864096424140206E+00,-9.593336913277071E+00,2.811762696047403E-01
-2.707269061693932E+00,-9.641837289305563E+00,2.757900364965752E-01
-2.564963851151898E+00,-9.683300403924086E+00,2.708582401145718E-01
-2.406733862619230E+00,-9.726599771361773E+00,2.653256696929227E-01
-2.252969623777733E+00,-9.765885997069049E+00,2.599008006790887E-01
-2.093465526900030E+00,-9.803768259240778E+00,2.542227874189074E-01
-1.938555038446747E+00,-9.837796664302548E+00,2.486600260962289E-01
-1.777953155015087E+00,-9.870231950321491E+00,2.428427016620917E-01
-1.616860244990141E+00,-9.899889106936602E+00,2.369570296431570E-01
-1.460538397913696E+00,-9.925937294554686E+00,2.311973701003449E-01
-1.298610362620181E+00,-9.950107867043965E+00,2.251820490554569E-01
-1.141566246700520E+00,-9.970836559897851E+00,2.193004132143144E-01
-9.789817556872620E-01,-9.989502391747664E+00,2.131627130067986E-01
-8.161321648980278E-01,-1.000536579522827E+01,2.069654913916499E-01
-6.635871581346996E-01,-1.001766824516574E+01,2.011161636839964E-01
